ID	Result	NatureCode	CallRecived	Address
2017-002026	1	550	2017/1/6 7:35:03	6401 STEPHENS ROAD
2017-002027	10	300	2017/1/6 7:41:54	1801 EAST 5TH AVENUE
2017-002028	11	321	2017/1/6 7:43:43	5832 SOUTHEAST FOSTER ROAD
2017-002029	11	321	2017/1/6 7:47:10	702 34TH STREET
2017-002030	10	311	2017/1/6 7:47:24	701 WEST COCOA BEACH CAUSEWAY
2017-002031	11	321	2017/1/6 7:47:26	4101 WEST 4TH AVENUE
2017-002032	1	745	2017/1/6 7:55:46	6301 SOUTHEAST CLINTON STREET
2017-002033	10	300	2017/1/6 7:58:21	4805 NORTHEAST GLISAN STREET
2017-002034	10	311	2017/1/6 8:02:11	EAST 17TH AVENUE/HIGH ALLEY
2017-002035	11	321	2017/1/6 8:02:51	2201 SOUTHEAST POWELL BOULEVARD
2017-002036	1	324	2017/1/6 8:03:14	RESIDENTIAL ROAD
2017-002037	1	324	2017/1/6 8:05:56	NORTHWEST MILWAUKEE AVENUE
2017-002038	1113	111	2017/1/6 8:09:03	4201 SOUTHWEST DEARMOND DRIVE
2017-002039	10	311	2017/1/6 8:12:25	2548 BASELINE ROAD
2017-002040	1	611	2017/1/6 8:17:12	UNKNOWN ADDRESS
2017-002041	11	321	2017/1/6 8:19:07	707 SEIGLE AVENUE
2017-002042	1010	321	2017/1/6 8:20:08	UNKNOWN ADDRESS
2017-002043	11	321	2017/1/6 8:20:56	3829 SOUTHEAST DIVISION STREET
2017-002044	1	324	2017/1/6 8:31:03	SOUTHEAST 28TH AVENUE
2017-002045	11	321	2017/1/6 8:32:25	2501 SOUTHWEST GRAND OAKS DRIVE
2017-002046	11	321	2017/1/6 8:38:40	901 BASELINE ROAD
2017-002047	11	321	2017/1/6 8:41:24	UNKNOWN ADDRESS
2017-002048	10	300	2017/1/6 8:50:48	SOUTHEAST 72ND AVENUE
2017-002049	10	300	2017/1/6 8:52:43	5201 BRISTOL STREET
2017-002050	1	743	2017/1/6 8:59:48	4601 SOUTH LASHLEY LANE
2017-002051	11	321	2017/1/6 9:04:45	4124 SOUTHEAST 82ND AVENUE
2017-002052	1	413	2017/1/6 9:05:09	PUNCHBOWL STREET/HALEKAUWILA STREET
2017-002053	1	600	2017/1/6 9:05:39	SOUTHEAST 66TH AVENUE/SOUTHEAST HOLGATE BOULEVARD
2017-002054	1	324	2017/1/6 9:07:12	BJøNNEVEIEN
2017-002055	1	740	2017/1/6 9:07:36	810 PUMEHANA STREET
2017-002056	1	322	2017/1/6 9:11:21	SHORT STREET
2017-002057	1	745	2017/1/6 9:14:17	401 SOUTHWEST PHILOMATH BOULEVARD
2017-002058	1	611	2017/1/6 9:17:28	1255 HILYARD
2017-002059	1	554	2017/1/6 9:19:41	3418 SOUTHEAST 77TH AVENUE
2017-002060	10	311	2017/1/6 9:23:12	738 EAST BURNSIDE STREET
2017-002061	10	300	2017/1/6 9:24:54	1319 PUNAHOU STREET
2017-002062	11	321	2017/1/6 9:25:27	301 NORTHWEST STANNIUM ROAD
2017-002063	1	611	2017/1/6 9:25:42	4111 NORTHEAST TILLAMOOK STREET
2017-002064	1	511	2017/1/6 9:26:36	4040 SOUTHEAST 82ND AVENUE
2017-002065	10	300	2017/1/6 9:31:11	5501 BYGLAND ROAD SOUTHEAST
2017-002066	1	323	2017/1/6 9:31:22	SOUTHEAST STARK STREET
2017-002067	10	300	2017/1/6 9:34:27	7501 SOUTHEAST MAIN STREET
2017-002068	11	321	2017/1/6 9:37:20	5201 SOUTHEAST 28TH AVENUE
2017-002069	10	300	2017/1/6 9:38:18	1319 PUNAHOU STREET
2017-002070	1	324	2017/1/6 9:39:32	MOTORWAY ROAD
2017-002071	11	321	2017/1/6 9:41:01	3501 EAST 14TH STREET
2017-002072	1	611	2017/1/6 9:42:36	1302 13TH STREET SOUTHEAST
2017-002073	10	300	2017/1/6 9:43:52	LIPAN WAY/EUTAW DRIVE
2017-002074	1	622	2017/1/6 9:44:31	FOLSOM STREET
2017-002075	10	300	2017/1/6 9:52:13	SERVICE ROAD
2017-002076	11	321	2017/1/6 9:52:15	SOUTHEAST SANDY BOULEVARD
2017-002077	11	321	2017/1/6 9:56:32	3031 SOUTHEAST HAWTHORNE BOULEVARD
2017-002078	11	321	2017/1/6 10:01:18	2800 PEARL STREET
2017-002079	1	740	2017/1/6 10:06:34	901 NORTHEAST SANDY BOULEVARD
2017-002080	11	321	2017/1/6 10:08:01	501 SOUTHEAST RHINE STREET
2017-002081	1	324	2017/1/6 10:12:37	SOUTHEAST STEPHENS STREET/SOUTHEAST 35TH AVENUE
2017-002082	1	611	2017/1/6 10:13:12	8435 NORTHEAST GLISAN STREET
2017-002083	1	744	2017/1/6 10:20:08	6001 NORTHEAST BROADWAY
2017-002084	11	321	2017/1/6 10:21:05	5540 NORTHEAST SANDY BOULEVARD
2017-002085	11	321	2017/1/6 10:24:01	6801 SOUTHEAST MORRISON STREET
2017-002086	11	321	2017/1/6 10:31:44	501 EAST 18TH AVENUE
2017-002087	11	321	2017/1/6 10:43:06	4TH AVENUE SOUTH
2017-002088	1	611	2017/1/6 10:43:57	3301 PEARL STREET
2017-002089	1	500	2017/1/6 10:45:56	NORTHEAST 58TH AVENUE/EAST BURNSIDE STREET
2017-002090	1	611	2017/1/6 10:49:33	2801 FOXWOOD DRIVE
2017-002091	1	554	2017/1/6 10:50:26	2045 SOUTHEAST HAWTHORNE BOULEVARD
2017-002092	1113	111	2017/1/6 10:53:40	8501 NORTHEAST 5TH STREET
2017-002093	11	321	2017/1/6 10:54:44	2335 KALAKAUA AVENUE
2017-002094	1	444	2017/1/6 10:55:13	5101 NORTHWEST TODDS CREST DRIVE
2017-002095	11	321	2017/1/6 10:56:10	SKIPPER WAY
2017-002096	1	251	2017/1/6 10:58:56	2801 NORTH ATLANTIC AVENUE
2017-002097	11	321	2017/1/6 10:59:36	UNKNOWN ADDRESS
2017-002098	1	540	2017/1/6 11:06:20	3001 EAST 13TH AVENUE
2017-002099	1	500	2017/1/6 11:09:46	5201 SOUTHEAST 29TH AVENUE
2017-002100	11	321	2017/1/6 11:09:49	EAST BROADWAY ALLEY/PEARL ALLEY
2017-002101	1000	733	2017/1/6 11:14:54	6001 CRIPPLE CREEK TRAIL
2017-002102	11	321	2017/1/6 11:18:56	9202 NORTHWEST BROADWAY STREET
2017-002103	1	324	2017/1/6 11:29:08	MOTORWAY ROAD
2017-002104	1	324	2017/1/6 11:35:46	MOHAWK DRIVE
2017-002105	1	735	2017/1/6 11:36:23	UNKNOWN ADDRESS
2017-002106	1	322	2017/1/6 11:38:33	NORTHEAST CLACKAMAS STREET
2017-002107	1	600	2017/1/6 11:40:10	TERTIARY_LINK ROAD
2017-002108	11	321	2017/1/6 11:41:19	8701 NORTHWEST FRANKLIN AVENUE
2017-002109	11	321	2017/1/6 11:41:34	8401 COLORADO AVENUE
2017-002110	11	321	2017/1/6 11:48:38	3903 HAMILTON ROAD
2017-002111	11	321	2017/1/6 11:49:49	3402 SOUTHEAST BROOKLYN STREET
2017-002112	11	321	2017/1/6 11:51:08	3903 NORTHEAST GLISAN STREET
2017-002113	1	671	2017/1/6 11:51:28	SOUTHWEST ARBOR GROVE DRIVE/SOUTHWEST GRAND OAKS DRIVE
2017-002114	1000	324	2017/1/6 11:53:33	SOUTHEAST 50TH AVENUE
2017-002115	1	622	2017/1/6 11:54:25	5701 SOUTH KING STREET
2017-002116	11	321	2017/1/6 11:54:27	9601 NORTHEAST 28TH AVENUE
2017-002117	10	300	2017/1/6 11:55:32	6501 SOUTHEAST 28TH AVENUE
2017-002118	1	611	2017/1/6 11:59:19	2247 NORTHEAST 82ND AVENUE
2017-002119	1	444	2017/1/6 12:00:25	SERVICE ROAD
2017-002120	11	321	2017/1/6 12:02:22	5901 EAST 13TH AVENUE
2017-002121	11	321	2017/1/6 12:03:55	3100 ARAPAHOE AVENUE
2017-002122	11	321	2017/1/6 12:07:06	1255 HILYARD
2017-002123	11	321	2017/1/6 12:07:11	9301 SOUTHEAST ANKENY STREET
2017-002124	1	746	2017/1/6 12:08:48	4901 20TH STREET
2017-002126	11	321	2017/1/6 12:11:04	425 SOUTHWEST POWERHOUSE DRIVE
2017-002125	1	140	2017/1/6 12:15:18	MOUNT LOGAN DRIVE SOUTHWEST/MOUNTAIN PARK BOULEVARD SOUTHWEST
2017-002127	1000	510	2017/1/6 12:15:24	4101 NORTHEAST 74TH AVENUE
2017-002128	1	611	2017/1/6 12:18:01	4800 BASELINE ROAD
2017-002129	1	721	2017/1/6 12:31:27	3201 13TH STREET
2017-002130	1	324	2017/1/6 12:37:47	NORTHWEST 7TH STREET/NORTHWEST SAGINAW AVENUE
2017-002131	1	331	2017/1/6 12:44:53	1255 HILYARD
2017-002132	10	300	2017/1/6 12:45:23	8101 YOUNG STREET
2017-002133	1	611	2017/1/6 12:51:12	5901 ALDER STREET
2017-002134	1	113	2017/1/6 12:52:00	522 SOUTHEAST 26TH AVENUE
2017-002135	11	321	2017/1/6 12:52:33	901 SOUTHEAST SHERMAN STREET
2017-002136	1	511	2017/1/6 12:52:58	3200 SOUTHEAST HAWTHORNE BOULEVARD
2017-002137	11	321	2017/1/6 12:56:07	7238 SOUTHEAST FOSTER ROAD
2017-002138	1	600	2017/1/6 13:01:21	2001 NORTHWEST INNESWOOD PLACE
2017-002139	11	321	2017/1/6 13:04:29	2901 COBURG ROAD
2017-002140	1	611	2017/1/6 13:04:45	4801 SOUTHEAST MALL STREET
2017-002141	10	311	2017/1/6 13:05:50	1778 ALA MOANA BLVD
2017-002142	1010	321	2017/1/6 13:07:10	3155 EAST BURNSIDE STREET
2017-002143	1	611	2017/1/6 13:08:58	652 EAST BROADWAY
2017-002144	10	311	2017/1/6 13:11:34	2801 NORTHEAST 11TH STREET
2017-002145	11	321	2017/1/6 13:14:22	2901 MEADOW GREEN CIRCLE
2017-002146	11	321	2017/1/6 13:17:28	2901 EAST BURNSIDE STREET
2017-002147	11	321	2017/1/6 13:18:06	4901 NORTHEAST SANDY BOULEVARD
2017-002148	1	745	2017/1/6 13:19:01	8301 SOUTHEAST STARK STREET
2017-002149	1	324	2017/1/6 13:19:32	TYLER AVENUE
2017-002150	1	622	2017/1/6 13:21:09	NIGHTINGALE AVENUE NORTHWEST/20TH STREET NORTHWEST
2017-002151	11	321	2017/1/6 13:26:14	1701 18TH STREET
2017-002152	1000	743	2017/1/6 13:30:36	1701 16TH AVENUE NORTHEAST
2017-002153	10	311	2017/1/6 13:39:31	3801 EAST 18TH AVENUE
2017-002154	1	324	2017/1/6 13:41:19	SOUTHEAST HOLGATE BOULEVARD
2017-002155	11	321	2017/1/6 13:49:00	9901 BELMONT ROAD
2017-002156	1	520	2017/1/6 13:52:05	NORTHEAST 19TH AVENUE/NORTHEAST MULTNOMAH STREET
2017-002157	10	311	2017/1/6 13:53:36	4301 STORGATEN
2017-002158	11	321	2017/1/6 13:56:49	7201 LUDLOW STREET
2017-002159	1	552	2017/1/6 14:03:35	1423 SOUTHEAST 23RD AVENUE
2017-002160	1	324	2017/1/6 14:07:15	SERVICE ROAD
2017-002161	11	321	2017/1/6 14:07:40	6103 NORTHEAST COUCH STREET
2017-002162	11	321	2017/1/6 14:16:27	CAPE SHORES CIRCLE/AQUARIUS WAY
2017-002163	11	321	2017/1/6 14:23:48	SERVICE ROAD
2017-002164	1	611	2017/1/6 14:24:21	3601 JAMES ROAD
2017-002165	1	611	2017/1/6 14:33:18	6701 NORTHWEST POPPY DRIVE
2017-002166	1	611	2017/1/6 14:34:56	UNKNOWN ADDRESS
2017-002167	11	321	2017/1/6 14:35:49	1501 25TH STREET
2017-002168	10	311	2017/1/6 14:37:57	3829 SOUTHEAST DIVISION STREET
2017-002169	1	745	2017/1/6 14:41:22	8601 DUNCHURCH ROAD
2017-002170	10	311	2017/1/6 14:42:13	2301 WICKHAM WAY
2017-002171	10	311	2017/1/6 14:45:45	1001 VENETIAN WAY
2017-002172	10	300	2017/1/6 14:46:38	UNKNOWN ADDRESS
2017-002173	11	321	2017/1/6 14:46:46	9501 NORTHEAST HANCOCK STREET
2017-002174	10	300	2017/1/6 14:46:47	9401 SOUTHEAST 28TH AVENUE
2017-002175	1	324	2017/1/6 14:46:51	CAPE ROAD
2017-002176	11	321	2017/1/6 14:48:14	522 SOUTHEAST 26TH AVENUE
2017-002177	11	321	2017/1/6 14:50:06	4901 NORTHEAST BROADWAY
2017-002178	1	324	2017/1/6 14:51:48	EAST 18TH AVENUE
2017-002179	11	321	2017/1/6 14:52:57	1155 ALPINE AVENUE
2017-002180	1	442	2017/1/6 14:53:57	NEW ATHOL ROAD
2017-002181	10	311	2017/1/6 14:57:11	145 SOUTHEAST 82ND AVENUE
2017-002182	11	321	2017/1/6 15:00:12	1960 FRANKLIN BOULEVARD
2017-002183	1	324	2017/1/6 15:04:25	SERVICE ROAD
2017-002184	1	611	2017/1/6 15:05:32	6201 SARATOGA ROAD
2017-002185	11	321	2017/1/6 15:06:20	8301 EAST SUNSET WAY
2017-002186	1	324	2017/1/6 15:08:49	SOUTHWEST 3RD STREET/MOLLANDSVEIEN
2017-002187	11	321	2017/1/6 15:09:05	7701 SOUTHEAST MILWAUKIE AVENUE
2017-002188	1000	611	2017/1/6 15:12:33	8301 YOUNG STREET
2017-002189	11	321	2017/1/6 15:13:46	3401 SOUTHWEST HOLLYHOCK CIRCLE
2017-002190	11	321	2017/1/6 15:14:56	UNKNOWN ADDRESS
2017-002191	1	611	2017/1/6 15:20:00	6201 EAST KAMEHAMEHA AVENUE
2017-002192	11	321	2017/1/6 15:21:59	4301 STORGATEN
2017-002193	11	321	2017/1/6 15:23:57	2701 SOUTHWEST MOUNT CEDAR DRIVE
2017-002194	11	321	2017/1/6 15:28:46	8302 LINCOLN PLACE
2017-002195	1	735	2017/1/6 15:29:18	5832 SOUTHEAST FOSTER ROAD
2017-002196	11	321	2017/1/6 15:29:25	4101 6TH AVENUE SOUTHWEST
2017-002197	1	324	2017/1/6 15:30:37	SERVICE ROAD
2017-002198	11	321	2017/1/6 15:32:07	7001 SOUTHEAST HAWTHORNE BOULEVARD
2017-002199	1	611	2017/1/6 15:35:15	722 EAST BURNSIDE STREET
2017-002200	11	321	2017/1/6 15:35:29	SOUTHEAST FRANKLIN STREET
2017-002201	11	321	2017/1/6 15:37:22	1201 ARAPAHOE AVENUE
2017-002202	1000	324	2017/1/6 15:39:47	SERVICE ROAD
2017-002203	10	300	2017/1/6 15:40:16	1001 SOUTHEAST HAWTHORNE BOULEVARD
2017-002204	10	311	2017/1/6 15:40:27	255 NORTH 4TH STREET
2017-002205	11	321	2017/1/6 15:43:33	145 SOUTHEAST 82ND AVENUE
2017-002206	1	611	2017/1/6 15:48:00	UNKNOWN ADDRESS
2017-002207	10	311	2017/1/6 15:49:35	112 PACIFIC AVENUE NORTH
2017-002208	1	611	2017/1/6 15:50:13	3301 SOUTHWEST ALLEN STREET
2017-002209	1	611	2017/1/6 15:51:26	901 BASELINE ROAD
2017-002210	1	600	2017/1/6 15:53:18	9501 SOUTHEAST RHONE STREET
2017-002211	1	741	2017/1/6 15:58:35	3434 SOUTHEAST DIVISION STREET
2017-002212	1	324	2017/1/6 15:59:21	INNERSTATE 180
2017-002213	1	251	2017/1/6 15:59:49	5401 WEST KAMEHAMEHA AVENUE
2017-002214	1	622	2017/1/6 16:08:30	3601 SOUTHWEST TECHNOLOGY LOOP
2017-002215	1	324	2017/1/6 16:12:13	HARVARD LANE
2017-002216	11	321	2017/1/6 16:16:32	3101 SOUTH BERETANIA STREET
2017-002217	1	324	2017/1/6 16:23:46	MOTORWAY_LINK ROAD
2017-002218	11	321	2017/1/6 16:26:54	6601 WEST KAMEHAMEHA AVENUE
2017-002219	10	311	2017/1/6 16:28:35	UNKNOWN ADDRESS
2017-002220	1	131	2017/1/6 16:33:12	4111 NORTHEAST TILLAMOOK STREET
2017-002221	1	412	2017/1/6 16:33:42	5201 BRISTOL STREET
2017-002222	10	311	2017/1/6 16:34:38	3449 SOUTHEAST YAMHILL STREET
2017-002223	11	321	2017/1/6 16:37:34	4805 NORTHEAST GLISAN STREET
2017-002224	11	321	2017/1/6 16:43:04	1301 ONYX STREET
2017-002225	1	324	2017/1/6 16:44:34	RESIDENTIAL ROAD
2017-002226	1	500	2017/1/6 16:46:50	7901 NORTHEAST STANTON STREET
2017-002227	11	321	2017/1/6 16:48:29	369 NORTHEAST REVERE AVENUE
2017-002228	10	311	2017/1/6 16:50:20	6439 NORTHEAST SANDY BOULEVARD
2017-002229	11	321	2017/1/6 16:53:22	2501 NORTHWEST GILMAN BOULEVARD
2017-002230	11	321	2017/1/6 16:55:17	NORTHEAST EMERSON AVENUE/NORTHEAST 4TH STREET
2017-002231	1	463	2017/1/6 16:58:13	6901 KASON'S WAY
2017-002232	1	324	2017/1/6 17:00:32	SOUTHEAST ALDER STREET/SOUTHEAST 16TH AVENUE
2017-002233	10	311	2017/1/6 17:05:24	7701 ALPINE AVENUE
2017-002234	1	324	2017/1/6 17:05:25	SOUTHEAST 58TH AVENUE/SOUTHEAST LONG STREET
2017-002235	1	324	2017/1/6 17:10:55	FURUHEIA/LEVERMYRVEIEN
2017-002236	1	322	2017/1/6 17:22:22	SERVICE ROAD
2017-002237	1	554	2017/1/6 17:25:07	1801 NORTHEAST SISKIYOU STREET
2017-002238	1	743	2017/1/6 17:25:56	6148 SOUTHEAST HOLGATE BOULEVARD
2017-002239	1	324	2017/1/6 17:27:59	VESTERLED/GROOSEVEIEN
2017-002240	1	322	2017/1/6 17:29:56	SERVICE ROAD
2017-002241	11	321	2017/1/6 17:30:08	UNKNOWN ADDRESS
2017-002242	11	321	2017/1/6 17:37:54	501 SOUTHEAST BELMONT STREET
2017-002243	11	321	2017/1/6 17:39:07	4001 SPRING PARK PLACE
2017-002244	1	611	2017/1/6 17:42:40	2259 KALAKAUA AVENUE
2017-002245	1	622	2017/1/6 17:43:26	SERVICE ROAD
2017-002246	10	300	2017/1/6 17:46:40	3201 STORGATEN
2017-002247	1	740	2017/1/6 17:48:16	100 NORTHEAST GILMAN BOULEVARD
2017-002248	1	710	2017/1/6 17:54:11	1001 VENETIAN WAY
2017-002249	11	321	2017/1/6 17:57:46	4514 SOUTHEAST 83RD AVENUE
2017-002250	1	324	2017/1/6 17:58:39	PIER 1
2017-002251	11	321	2017/1/6 17:59:35	4808 WEST MOORHEAD CIRCLE
2017-002252	11	321	2017/1/6 18:01:48	1201 SOUTHEAST ASH STREET
2017-002253	11	321	2017/1/6 18:02:37	3435 SOUTHEAST 13TH AVENUE
2017-002254	1	611	2017/1/6 18:05:05	9401 HAWTHORN AVENUE
2017-002255	11	321	2017/1/6 18:09:18	1045 NORTHEAST 3RD STREET
2017-002256	10	311	2017/1/6 18:18:04	1045 NORTHEAST 3RD STREET
2017-002257	1	444	2017/1/6 18:24:08	UNKNOWN ADDRESS
2017-002258	11	321	2017/1/6 18:25:40	UNKNOWN ADDRESS
2017-002259	10	300	2017/1/6 18:27:36	9001 WEST JACKSON STREET
2017-002260	1	622	2017/1/6 18:31:06	WEST 14TH AVENUE/LINCOLN STREET
2017-002261	1	611	2017/1/6 18:31:37	1437 NORTHEAST 88TH AVENUE
2017-002262	1	322	2017/1/6 18:34:43	PIIKOI STREET
2017-002263	11	321	2017/1/6 18:34:50	901 EAST 18TH AVENUE
2017-002264	11	321	2017/1/6 18:38:59	3835 NORTHEAST HANCOCK STREET
2017-002265	1	324	2017/1/6 18:42:49	SERVICE ROAD
2017-002266	1	745	2017/1/6 18:43:36	5301 EBBELSGATE
2017-002267	10	311	2017/1/6 18:47:24	4431 SOUTHEAST WOODSTOCK BOULEVARD
2017-002268	11	321	2017/1/6 18:48:22	1801 SOUTHEAST THORBURN STREET
2017-002269	1	324	2017/1/6 18:51:34	NORTHWEST BALTIMORE AVENUE/NORTHWEST 16TH STREET
2017-002270	10	311	2017/1/6 18:52:23	902 SOUTHEAST SHERMAN STREET
2017-002271	10	300	2017/1/6 18:57:08	2701 EAST 5TH AVENUE
2017-002272	1	324	2017/1/6 18:59:53	SOUTHEAST 84TH AVENUE
2017-002274	1	251	2017/1/6 19:00:11	4603 SOUTH 5TH STREET
2017-002273	11	321	2017/1/6 19:00:16	SOUTHWEST MORRIS AVENUE
2017-002275	11	321	2017/1/6 19:01:54	WARD AVENUE
2017-002276	10	311	2017/1/6 19:03:03	5405 SOUTHEAST WOODWARD STREET
2017-002277	10	311	2017/1/6 19:05:17	1255 HILYARD
2017-002278	1	522	2017/1/6 19:06:16	2501 SOUTHEAST PINE STREET
2017-002279	1	611	2017/1/6 19:07:41	CENTER GREEN DRIVE
2017-002280	1	740	2017/1/6 19:08:58	UNKNOWN ADDRESS
2017-002281	1000	552	2017/1/6 19:10:06	601 SOUTHEAST 66TH AVENUE
2017-002282	1	500	2017/1/6 19:11:27	702 34TH STREET
2017-002283	11	321	2017/1/6 19:18:27	5832 SOUTHEAST FOSTER ROAD
2017-002284	1000	324	2017/1/6 19:19:19	SOUTHEAST FRANKLIN STREET/SOUTHEAST 64TH AVENUE
2017-002285	11	321	2017/1/6 19:20:14	801 GRAPE AVENUE
2017-002286	1	324	2017/1/6 19:20:44	NORTHEAST DAVIS STREET/NORTHEAST 29TH AVENUE
2017-002287	11	321	2017/1/6 19:21:26	SOUTHEAST REEDWAY STREET
2017-002288	1000	324	2017/1/6 19:22:00	2ND AVENUE NORTH/NORTH 9TH STREET
2017-002289	11	321	2017/1/6 19:26:42	3377 SOUTHEAST DIVISION STREET
2017-002290	1	412	2017/1/6 19:27:28	9401 SOUTHWEST AVERY AVENUE
2017-002291	11	321	2017/1/6 19:29:16	5401 ARENDALSVEIEN
2017-002292	1	324	2017/1/6 19:32:16	RESIDENTIAL ROAD
2017-002293	1	324	2017/1/6 19:32:22	WEST 12TH AVENUE/ADAMS STREET
2017-002294	1	611	2017/1/6 19:36:34	1534 SOUTHEAST MORRISON STREET
2017-002295	1010	321	2017/1/6 19:37:57	9201 NORTHWEST GILMAN BOULEVARD
2017-002296	1	611	2017/1/6 19:38:32	RESIDENTIAL ROAD
2017-002297	1	622	2017/1/6 19:38:59	FRANKLIN BOULEVARD
2017-002298	1	554	2017/1/6 19:39:13	1045 NORTHEAST 3RD STREET
2017-002299	10	300	2017/1/6 19:40:17	330 SOUTHEAST 6TH AVENUE
2017-002300	1	324	2017/1/6 19:40:53	SOUTHEAST CARUTHERS STREET
2017-002301	1	611	2017/1/6 19:41:30	SERVICE ROAD
2017-002302	10	311	2017/1/6 19:43:25	UNKNOWN ADDRESS
2017-002303	1000	441	2017/1/6 19:44:08	UNKNOWN ADDRESS
2017-002304	1	324	2017/1/6 19:50:23	PRIMARY ROAD
2017-002305	11	321	2017/1/6 19:50:27	UNKNOWN ADDRESS
2017-002306	1	520	2017/1/6 19:50:47	256 NORTHEAST FRANKLIN AVENUE
2017-002307	10	311	2017/1/6 19:51:09	1802 NORTHEAST EVERETT STREET
2017-002308	1	600	2017/1/6 19:56:15	NORTHEAST BOYD ACRES ROAD
2017-002309	10	311	2017/1/6 19:57:27	1040 SOUTHEAST MORRISON STREET
2017-002310	11	321	2017/1/6 20:01:30	901 BASELINE ROAD
2017-002311	11	321	2017/1/6 20:07:06	SECONDARY ROAD
2017-002312	1	735	2017/1/6 20:14:52	801 SOUTHEAST 6TH AVENUE
2017-002313	11	321	2017/1/6 20:22:30	UNKNOWN ADDRESS
2017-002314	1	551	2017/1/6 20:24:41	PRIMARY ROAD
2017-002315	10	300	2017/1/6 20:28:17	86 SOUTHWEST CENTURY DRIVE
2017-002316	1	324	2017/1/6 20:30:43	2838 SOUTHEAST 82ND AVENUE
2017-002317	11	321	2017/1/6 20:32:12	4111 NORTHEAST TILLAMOOK STREET
2017-002318	1	622	2017/1/6 20:37:44	NORTHEAST 89TH AVENUE/NORTHEAST FLANDERS STREET
2017-002319	1	210	2017/1/6 20:41:46	6801 NORTHWEST STEIDL ROAD
2017-002320	11	321	2017/1/6 20:41:49	4201 SOUTHWEST PICKFORD STREET
2017-002321	11	321	2017/1/6 20:46:44	4801 WEST 7TH AVENUE
2017-002322	10	300	2017/1/6 21:00:52	1016 NORTHWEST NEWPORT AVENUE
2017-002323	11	321	2017/1/6 21:06:41	4120 SOUTHEAST 54TH AVENUE
2017-002324	11	321	2017/1/6 21:07:44	9901 NORTHEAST 59TH AVENUE
2017-002325	1	324	2017/1/6 21:18:16	SERVICE ROAD
2017-002326	11	321	2017/1/6 21:24:41	9301 SOUTHEAST 75TH AVENUE
2017-002327	1	743	2017/1/6 21:24:43	1777 ALA MOANA BLVD
2017-002328	1000	511	2017/1/6 21:31:04	8301 YOUNG STREET
2017-002329	11	321	2017/1/6 21:35:15	8701 EAST MAIN STREET
2017-002330	1	611	2017/1/6 21:35:50	6301 DEMERS AVENUE
2017-002331	1	671	2017/1/6 21:36:21	8001 JUNIPER AVENUE
2017-002332	10	300	2017/1/6 21:37:24	UNKNOWN ADDRESS
2017-002333	1	600	2017/1/6 21:52:33	815 SOUTHWEST BOND STREET
2017-002334	11	321	2017/1/6 21:57:29	3015 NORTHEAST OREGON STREET
2017-002335	1	324	2017/1/6 21:57:40	FOLSOM STREET
2017-002336	1	324	2017/1/6 21:58:45	NORTHEAST 62ND AVENUE/NORTHEAST KLICKITAT STREET
2017-002337	1	622	2017/1/6 22:01:01	PRIMARY_LINK ROAD
2017-002338	11	321	2017/1/6 22:07:11	3565 SOUTHEAST DIVISION STREET
2017-002339	1	131	2017/1/6 22:11:58	9301 NORTHEAST 61ST AVENUE
2017-002340	11	321	2017/1/6 22:12:14	1701 NORTHWEST JUNIPER STREET
2017-002341	10	300	2017/1/6 22:13:08	3401 NORTHEAST GLISAN STREET
2017-002342	1	745	2017/1/6 22:15:24	7902 EAST BURNSIDE STREET
2017-002343	11	321	2017/1/6 22:17:25	2101 SOUTHWEST SIMPSON AVENUE
2017-002344	10	300	2017/1/6 22:26:45	1331 PATTERSON STREET
2017-002345	10	311	2017/1/6 22:30:44	1925;1925 ,A NORTHEAST 42ND AVENUE
2017-002346	11	321	2017/1/6 22:32:37	1255 HILYARD
2017-002347	1000	740	2017/1/6 22:35:50	6501 SOUTHEAST MAIN STREET
2017-002348	10	300	2017/1/6 22:38:20	3101 ARAPAHOE AVENUE
2017-002349	1	322	2017/1/6 22:38:28	KAHULUI BEACH ROAD
2017-002350	1	500	2017/1/6 22:48:03	2409 SOUTHEAST 51ST AVENUE
2017-002351	1	324	2017/1/6 22:53:27	EIDEVEIEN
2017-002352	11	321	2017/1/6 22:54:34	NORTHEAST 27TH AVENUE/NORTHEAST BROADWAY
2017-002353	1	324	2017/1/6 23:01:02	VILLAGE DRIVE
2017-002354	1000	324	2017/1/6 23:05:01	MOTORWAY ROAD
2017-002355	1	745	2017/1/6 23:30:01	9001 EBBELSGATE
2017-002356	1	611	2017/1/6 23:39:42	901 MAPLETON AVENUE
2017-002357	10	300	2017/1/6 23:41:54	7401 SOUTHEAST WOODWARD STREET
2017-002358	1	324	2017/1/6 23:46:38	WEST PASCO LANE/NORTH BANANA RIVER BOULEVARD
2017-002359	1	251	2017/1/6 23:50:54	9901 1ST AVENUE NORTHWEST
2017-002360	11	321	2017/1/6 23:54:25	WEST LEON LANE/NORTH BANANA RIVER BOULEVARD
2017-002361	10	300	2017/1/6 23:58:35	1601 CENTRAL CAMPUS MALL
2017-002362	1	611	2017/1/7 0:04:59	913 NORTHEAST 3RD STREET
2017-002363	11	321	2017/1/7 0:05:55	1200 NORTHEAST BROADWAY
2017-002364	10	311	2017/1/7 0:11:49	615 SOUTHEAST 18TH AVENUE
2017-002365	1	710	2017/1/7 0:28:19	SERVICE ROAD
